time,E_pot,E_kin,T
1.33,-1043.1290330561505,404.1948647809195,1.0525907937003112
1.34,-1041.5546399368247,373.0799388864497,0.9715623408501295
1.35,-1044.0488973120912,377.8045285115218,0.9838659596654215
1.36,-1049.2814284342571,411.618681772595,1.071923650449466
1.37,-1049.5927602326965,384.5259432300256,1.0013696438281916
1.3800000000000001,-1048.1931700004397,383.46974280036477,0.9986191218759499
1.3900000000000001,-1047.8071784431163,365.98106377193125,0.9530756869060709
1.4000000000000001,-1046.9828030036044,401.34889336992455,1.0451794098175118
1.41,-1047.4120645323383,406.98849728851366,1.0598658783555044
1.42,-1048.8524388326452,375.973295098411,0.9790971226521119
1.43,-1050.7868532625355,387.5744538353998,1.0093084735296871
1.44,-1050.539867870039,366.75155497664423,0.9550821744183443
1.45,-1047.179757702223,351.74328611576334,0.915998140926467
1.46,-1044.9013969191224,340.9758410089222,0.8879579192940682
1.47,-1045.175184541821,370.9012448405339,0.9658886584388903
1.48,-1048.3553177545675,383.80372463354576,0.9994888662331921
1.49,-1052.8451634474675,393.15670488856495,1.0238455856473045
1.5,-1054.4368661449803,337.8746129756355,0.8798818046240507
1.51,-1051.9606508202712,355.47948627851804,0.9257278288503074
1.52,-1053.1973858493652,369.1174552731644,0.961243373107199
1.53,-1052.5300109489276,374.69716975575625,0.9757738795722819
1.54,-1055.4575647848758,382.0194945899132,0.994842433827899
1.55,-1054.085429361604,418.5176526208524,1.0898897203668032
1.56,-1050.367633824251,401.56101983595784,1.0457318224894736
1.57,-1049.8062135582588,390.1776603724393,1.016087657219894
1.58,-1049.9514731901918,388.7087875381315,1.0122624675472174
1.59,-1044.5295751337067,345.4860968100813,0.8997033771095867
1.6,-1038.6213213950105,363.3042833148985,0.9461049044658815
1.61,-1041.285707801798,357.2814487405915,0.9304204394286236
1.62,-1048.3336985315389,419.01189442361806,1.0911768083948388
1.6300000000000001,-1049.1773274528734,420.7598275468951,1.0957287175700394
1.6400000000000001,-1048.2654366417128,389.8514483227276,1.0152381466737699
1.6500000000000001,-1048.2372237475975,372.8818567385185,0.9710465019232252
1.6600000000000001,-1047.8928284214605,385.8635959450429,1.004853114440216
1.67,-1045.3437119130506,361.64226530415993,0.9417767325629165
1.68,-1044.7360530610572,381.2354998251167,0.9928007807945747
1.69,-1044.7707038526992,403.58774268321565,1.051009746570874
1.7,-1043.0909933976493,406.5766396680291,1.0587933324688257
1.71,-1038.5600361853858,400.5329003008949,1.0430544278669138
1.72,-1038.6181415492858,385.32582202054584,1.0034526615118382
1.73,-1035.4787041841137,422.68737004560705,1.1007483594937684
1.74,-1036.7872272523346,414.3638030096458,1.0790724036709525
1.75,-1035.3968740916696,395.92315599837264,1.0310498854124288
1.76,-1040.474662362615,383.2687364969857,0.9980956679609002
1.77,-1043.052752680772,388.8875243747833,1.0127279280593315
1.78,-1046.1699453396034,422.4049926101137,1.1000130015888379
1.79,-1042.8948773507943,441.21456110416534,1.1489962528754305
1.8,-1041.7005399682275,415.402735435144,1.0817779568623542
1.81,-1039.787907336651,384.5966106031101,1.0015536734455992
1.82,-1036.1480584863862,360.433072843849,0.9386277938641902
1.83,-1036.9608686360957,370.4756404341145,0.9647803136305065
1.84,-1037.7385295071863,393.78591811560307,1.025484161759383
1.85,-1034.3747912046338,386.2053724089369,1.0057431573149398
1.86,-1031.2795881665827,422.32591986123765,1.099807082971973
1.87,-1033.6595661950282,433.15025042095067,1.127995443804559
1.8800000000000001,-1033.3712390518185,390.9619237932352,1.0181300098782167
1.8900000000000001,-1030.3982083893686,395.9865428996309,1.0312149554677887
1.9000000000000001,-1035.4322126117515,397.6851518869322,1.0356384163722192
1.9100000000000001,-1037.4471716456915,410.9434242642526,1.0701651673548245
1.92,-1038.1131248172107,404.29991211611537,1.0528643544690504
1.93,-1036.8672501953215,406.1879911458094,1.057781226942212
1.94,-1035.9037692605564,369.2496109404484,0.961587528490751
1.95,-1037.2088315879732,386.7396494578604,1.0071345037965116
1.96,-1038.1266614193391,400.744564012897,1.0436056354502525
1.97,-1038.2134392511969,347.47848002108174,0.9048918750549003
1.98,-1040.5811515807895,352.96966181610685,0.9191918276461116
1.99,-1042.4146720974506,362.2273556358265,0.9433004053016315
2.0,-1043.847994931746,389.6771775666096,1.0147843165797126
2.0100000000000002,-1047.2429836897559,385.04148953045865,1.0027122123189027
2.02,-1045.1123271652878,345.77145099685873,0.9004464869709863
2.0300000000000002,-1043.5040165050932,395.62178587767477,1.030265067389778
2.04,-1043.399610022339,380.43844578059657,0.9907251192203036
2.05,-1044.6025366856343,395.664560951162,1.0303764608103176
2.06,-1045.7948860806234,385.7406436708374,1.004532926226139
2.07,-1044.6495219936771,385.342254352848,1.003495454043875
2.08,-1044.0672410349512,384.2585092092106,1.0006732010656527
2.09,-1047.8117646092212,383.49636095006434,0.9986884399741259
2.1,-1048.497416365145,389.91983789125493,1.0154162445084765
2.11,-1045.2308580259562,378.6898233770983,0.9861714150445269
2.12,-1043.3783260239709,373.19763486223223,0.9718688407870631
2.13,-1045.5794750647633,379.8445010292952,0.9891783880971229
2.14,-1044.414222358448,375.03455782491704,0.9766524943357214
2.15,-1043.827407049976,376.5796816059719,0.9806762541822186
2.16,-1041.4927411254046,373.47577476571183,0.9725931634523746
2.17,-1039.869044349138,339.958516913003,0.8853086377942786
2.18,-1040.0845851620122,354.8828190922342,0.9241740080526931
2.19,-1039.0122687075923,348.49587113496386,0.9075413310806351
2.2,-1041.2948369664769,373.8278654961682,0.9735100663962714
2.21,-1041.192225757087,402.8547771737001,1.0491009822231774
2.22,-1037.4004859170009,391.4830642716853,1.019487146540847
2.23,-1037.1437772642787,396.1297295821338,1.0315878374534735
2.24,-1032.1367801560154,399.62134992443384,1.0406805987615464
2.25,-1028.902210858137,384.87965927775053,1.002290779369142
2.2600000000000002,-1027.07169371219,385.5496231901117,1.0040354770575826
2.27,-1023.7072220727825,363.06966928029766,0.9454939304174418
2.2800000000000002,-1024.7886481679277,344.73193187845015,0.8977394059334639
2.29,-1024.940943084719,362.9675659216165,0.9452280362542096
2.3000000000000003,-1022.0136920632187,373.5934540022788,0.9728996197976011
2.31,-1020.7623049818837,381.1663040195462,0.9926205833842349
2.32,-1017.2069114683281,394.63293032269735,1.0276899227153578
2.33,-1015.2964303205034,373.40907288466013,0.9724194606371358
2.34,-1016.6682372518355,359.94016391498394,0.9373441768619374
2.35,-1020.0934096277487,349.552951103497,0.9102941434986901
2.36,-1024.93660142669,384.6375611936413,1.001660315608441
2.37,-1024.3267290882272,405.9164468636558,1.0570740803741037
2.38,-1024.953927855458,393.3625475857792,1.0243816343379668
2.39,-1023.5134370529502,410.67524650912105,1.0694667877841695
