time,E_pot,E_kin,T
1.6300000000000001,-3887.1847287606806,1305.1509097545888,1.0070608871563185
1.6400000000000001,-3882.66145644868,1363.4918123130524,1.0520770156736514
1.6500000000000001,-3874.806115860385,1372.9547118686269,1.059378635701101
1.6600000000000001,-3873.069680451201,1305.2069772643792,1.0071041491237493
1.67,-3871.196100007154,1316.9369236474495,1.0161550336785876
1.68,-3869.1304989351383,1338.7420538462761,1.0329799798196575
1.69,-3864.9052990721984,1334.2731503224754,1.0295317517920335
1.7,-3867.743464580604,1271.4721426488704,0.9810741841426469
1.71,-3883.8049700428874,1316.4069856296492,1.015746130887075
1.72,-3894.8992713940415,1260.5468615357902,0.9726441832837888
1.73,-3891.115128930206,1266.305213586081,0.9770873561620995
1.74,-3890.35896050108,1332.205102604581,1.027936035960325
1.75,-3892.7010032936023,1290.5181138247622,0.9957701495561436
1.76,-3888.2253678352267,1384.2221326486633,1.068072633216561
1.77,-3884.2243369268535,1308.127806118198,1.009357875091202
1.78,-3879.8219166347726,1248.5482989043498,0.9633860331052082
1.79,-3879.394038728432,1283.8718554737593,0.9906418637914809
1.8,-3878.975561292599,1318.2444697941296,1.017163942742384
1.81,-3873.4820015533223,1275.1664595426714,0.983924737301444
1.82,-3873.954158706976,1275.4783879208258,0.9841654227784149
1.83,-3868.6790458349956,1253.7324286698813,0.9673861332329331
1.84,-3861.3814231727874,1281.9480414260913,0.9891574393719841
1.85,-3856.272698141577,1240.9187387304214,0.9574990267981647
1.86,-3857.158651228634,1309.297876695806,1.010260707327011
1.87,-3852.139773472538,1331.2593213045461,1.027206266438693
1.8800000000000001,-3847.2993512357384,1365.3901262127602,1.0535417640530558
1.8900000000000001,-3845.555006636326,1386.0759955024257,1.0695030829494026
1.9000000000000001,-3850.570905103783,1308.8061820093694,1.0098813132788345
1.9100000000000001,-3854.5285007823286,1311.4080710638698,1.0118889437221217
1.92,-3856.5177518909363,1291.5635970393882,0.9965768495674292
1.93,-3864.5920277572923,1319.731708260214,1.018311503287202
1.94,-3866.418938469247,1301.995879380967,1.004626450139635
1.95,-3861.6405963615407,1263.2725894618934,0.9747473684119548
1.96,-3852.4972477271867,1309.044791266393,1.010065425359871
1.97,-3848.2738697886643,1357.6800770400455,1.0475926520370722
1.98,-3836.795003105047,1351.1848828021575,1.0425809280880844
1.99,-3832.8561112334073,1313.1594925171946,1.0132403491645021
2.0,-3830.9915544735723,1282.3637515158123,0.9894782033301021
2.0100000000000002,-3833.341517188688,1265.9921762392764,0.9768458149994417
2.02,-3842.826171125692,1257.2950488227475,0.9701350685360706
2.0300000000000002,-3848.045667453135,1275.329798797464,0.9840507706770556
2.04,-3848.131426991038,1296.5190038808942,1.0004004659574801
2.05,-3844.5925234346655,1268.9104887203493,0.9790975993212572
2.06,-3833.043800387632,1236.305140023258,0.9539391512525138
2.07,-3830.0338069950694,1243.4855919792353,0.959479623440768
2.08,-3832.218479180755,1294.2793024331731,0.9986723012601645
2.09,-3833.492221315889,1318.1982053392367,1.0171282448605221
2.1,-3836.410331718144,1320.5568269053995,1.0189481689084872
2.11,-3840.1887420167004,1415.1870164459594,1.0919652904675612
2.12,-3836.5159198209176,1278.6550927051703,0.9866165838774462
2.13,-3836.8243401914024,1245.0896967851586,0.9607173586305237
2.14,-3836.2839912810673,1272.6900503416705,0.9820139277327704
2.15,-3838.9760884726243,1277.115388586606,0.985428540576085
2.16,-3833.545916236638,1346.8351054604805,1.0392246184108647
2.17,-3829.329772480084,1343.7553379754204,1.0368482546106639
2.18,-3828.8643382264013,1329.6917217385794,1.0259966988723606
2.19,-3826.185481155423,1317.502413300579,1.0165913682874839
2.2,-3834.5844101566395,1304.665665493946,1.0066864702885387
2.21,-3831.622124749547,1328.369972437581,1.0249768305845532
2.22,-3830.3730985587054,1334.2903210159138,1.0295450007838842
2.23,-3830.3808288505597,1341.019947477898,1.0347376137946744
2.24,-3835.0113486789733,1277.1481463639234,0.9854538166388298
2.25,-3838.2855021272226,1276.4379775276252,0.9849058468577355
2.2600000000000002,-3844.183422443033,1279.4869108643002,0.9872584188767748
2.27,-3840.7591083408483,1274.8933465311027,0.9837140019530113
2.2800000000000002,-3839.221161883742,1313.7117909848275,1.0136665053895275
2.29,-3842.1011374052423,1259.6154184991783,0.9719254772370203
2.3000000000000003,-3839.925235450515,1273.2313894763492,0.9824316276823682
2.31,-3841.8248033889377,1318.003550789947,1.0169780484490332
2.32,-3839.476926834399,1291.0201235923885,0.9961575027719047
2.33,-3843.241469841487,1274.7159737850413,0.9835771402662356
2.34,-3851.456962951401,1275.8465333975587,0.9844494856462644
2.35,-3852.310111387497,1263.590683941425,0.9749928116831983
2.36,-3854.737093327839,1359.5979511707956,1.0490724931873423
2.37,-3853.0781472201343,1219.7708160022535,0.941181185186924
2.38,-3850.846971426583,1267.2371593358002,0.9778064501047842
2.39,-3846.0222159080085,1358.5377707219761,1.0482544527175741
2.4,-3841.693464061062,1247.9466649711771,0.9629218093913404
2.41,-3844.310072858548,1218.3655489483879,0.9400968741885709
2.42,-3846.6944969383376,1218.0412778545979,0.9398466650112638
2.43,-3839.540160435352,1253.351955107977,0.9670925579536859
2.44,-3833.830127153528,1307.1473499138078,1.0086013502421356
2.45,-3822.841432287709,1254.3769254910585,0.9678834301628538
2.46,-3819.7215059734585,1294.4370631609204,0.9987940302167596
2.47,-3810.011793171382,1283.132558986512,0.9900714189710742
2.48,-3809.016711882668,1317.2499838205727,1.0163965924541456
2.49,-3817.780212007702,1282.062552040468,0.9892457963275216
2.5,-3820.9279400286546,1286.46238581235,0.99264072979348
2.5100000000000002,-3817.790639938017,1278.6228525381648,0.986591707205374
2.52,-3815.5197691405,1306.2493435476194,1.0079084440953854
2.5300000000000002,-3820.2206250991912,1268.5131891237334,0.978791040990535
2.54,-3824.720700205776,1273.8973551416875,0.9829454900784625
2.5500000000000003,-3827.958754274495,1359.3718162013542,1.0488980063282054
2.56,-3822.5374415480146,1306.6972520311222,1.0082540524931498
2.57,-3820.2302481795114,1289.8689902162853,0.9952692825742941
2.58,-3824.9218210282743,1273.6205383389738,0.9827318968664921
2.59,-3825.2653678983934,1308.6040589237139,1.009725354107804
2.6,-3832.9925795989207,1252.9816476084538,0.9668068268583748
2.61,-3831.510155986,1348.7275496282891,1.040684837676149
2.62,-3832.477086671476,1336.07101136464,1.0309189902504938
2.63,-3827.200283924303,1296.314341828071,1.000242547706845
2.64,-3814.720591945518,1300.3226952339191,1.0033354129891352
2.65,-3809.6186328280405,1325.5353440630565,1.0227896173326054
2.66,-3803.784401362994,1298.0222726471984,1.0015603955611099
2.67,-3805.1815346645926,1261.9916382146102,0.973758980103866
2.68,-3808.7514993840996,1287.900181819096,0.9937501402925123
2.69,-3805.331995423689,1327.3536350547715,1.0241926196410274
2.7,-3805.8964540144484,1361.780117409955,1.0507562634336072
2.71,-3806.9049249692544,1269.002774614151,0.9791688075726473
2.72,-3807.6064328117973,1355.381563228737,1.045819107429581
2.73,-3810.702149196998,1283.5799900043135,0.9904166589539456
2.74,-3807.071698357556,1312.5391328438893,1.012761676577075
2.75,-3806.8247872715287,1316.3609928701535,1.0157106426467233
2.7600000000000002,-3809.318139924311,1319.3298248019582,1.0180014080262023
2.77,-3813.1286910337394,1281.414082046218,0.9887454336776373
2.7800000000000002,-3822.593375616073,1307.439963216087,1.0088271321111784
2.79,-3817.3323898043586,1311.2173106744422,1.0117417520636127
2.8000000000000003,-3822.5513571218,1292.0672289886015,0.9969654544665135
2.81,-3823.547762427296,1319.265757296439,1.017951973222561
2.82,-3830.6563858579575,1329.1255093212899,1.0255598065750693
2.83,-3827.8336486352323,1339.4715553997617,1.0335428668208038
2.84,-3824.857642323699,1314.5775257471773,1.01433451060739
2.85,-3825.1493580051515,1269.277028950054,0.9793804235725726
2.86,-3821.7821115114866,1346.0368648790547,1.0386086920363076
2.87,-3815.851005772047,1276.44216794969,0.9849090802080941
2.88,-3810.8126324006216,1256.4808717710612,0.969506845502362
2.89,-3817.5898525862776,1240.028000366011,0.9568117286774775
2.9,-3819.3928580087286,1297.5351802998127,1.0011845527004728
2.91,-3818.783642818108,1271.4396471022724,0.98104911041842
2.92,-3812.5286723925847,1294.41773196856,0.9987791141732716
2.93,-3811.915874348257,1394.286627832255,1.0758384474014313
2.94,-3815.6442258573315,1344.014680162169,1.0370483643226613
2.95,-3806.2106894737412,1276.183252182307,0.9847092995233849
2.96,-3798.715210260565,1352.8235441710774,1.043845327292498
2.97,-3792.2093548269477,1335.2960697270237,1.0303210414560369
2.98,-3787.972571771893,1348.5617668133152,1.0405569188374346
2.99,-3787.2699177122763,1319.4571008474654,1.0180996148514394
3.0,-3787.8673673346807,1304.8294311926495,1.0068128327103778
3.0100000000000002,-3785.108194975862,1289.1634864520377,0.9947249123858315
3.02,-3790.1979630915584,1283.4923502974666,0.9903490357233539
3.0300000000000002,-3794.1589225757943,1300.448162765255,1.0034322243559066
3.04,-3789.345889553164,1291.029319341946,0.9961645982576743
3.0500000000000003,-3791.2643905031755,1347.8462143422507,1.0400047950171687
3.06,-3783.5100021129356,1333.2382919922281,1.0287332499940032
3.0700000000000003,-3775.8468003853377,1296.7587204758183,1.0005854324659091
3.08,-3773.272611390399,1317.9729688933817,1.0169544513066218
3.09,-3772.8259455109655,1241.442253815978,0.9579029736234397
3.1,-3776.0480622453633,1280.76221822373,0.988242452333125
3.11,-3780.7503486741416,1279.5090779025663,0.9872755230729678
3.12,-3784.6364604463643,1333.2049656052677,1.0287075351892498
3.13,-3788.0613215266308,1296.3407443795872,1.0002629200459778
3.14,-3788.226574646883,1359.5185384649365,1.0490112179513398
3.15,-3786.9169906121797,1270.9766710778454,0.9806918758316708
3.16,-3795.0010880407444,1365.8155825369395,1.0538700482538113
3.17,-3803.927014492313,1324.5857074856349,1.0220568730599036
3.18,-3802.976621459186,1303.0619839154679,1.0054490616631697
3.19,-3794.982463975287,1317.6894442133562,1.0167356822633922
3.2,-3789.3298882954077,1244.1325348489274,0.9599788077538021
3.21,-3794.8783864256848,1302.9328041459262,1.0053493859150664
3.22,-3798.4901128503807,1300.7895574947647,1.0036956462150963
3.23,-3805.143574275551,1320.925195334745,1.0192324038076737
3.24,-3803.0358171478592,1326.7112537204584,1.0236969550312178
3.25,-3795.8291218730665,1334.5100109151783,1.029714514595045
3.2600000000000002,-3788.3028853090773,1314.6968766009709,1.014426602315564
3.27,-3783.298473702107,1309.1976072997709,1.0101833389658725
3.2800000000000002,-3774.857316653037,1236.5548584029357,0.9541318351874504
3.29,-3770.249317534066,1273.4475446288634,0.982598414065481
3.3000000000000003,-3774.1303418429834,1235.9424812097932,0.9536593219211367
3.31,-3781.810734653218,1274.2225464429462,0.9831964092923967
3.3200000000000003,-3788.6609051338964,1303.1173952646127,1.005491817333806
3.33,-3788.2909046722166,1296.3565285396903,1.0002750991818599
3.34,-3786.3011330642616,1292.9863027271253,0.9976746163017942
3.35,-3780.224652584163,1274.7582160209768,0.983609734584087
3.36,-3776.8936598166592,1275.35210014531,0.9840679785071836
3.37,-3777.6120880385006,1350.3151565010799,1.0419098429792282
3.38,-3775.900772252335,1262.5173732396465,0.9741646398454062
3.39,-3780.843968158202,1287.6068908116522,0.9935238355028181
3.4,-3776.2498598463208,1283.4644312614146,0.9903274932572643
3.41,-3767.1414285731403,1292.0778232053212,0.9969736290164516
3.42,-3763.4434197326054,1266.3722749496887,0.9771391010414265
3.43,-3763.570521573078,1323.860272743252,1.021497124030287
3.44,-3765.444600960823,1301.9167830461938,1.004565419017125
3.45,-3772.172236450724,1325.0593482825793,1.0224223366377927
